1n,2n,3n,4n,5n,6r,7r,8r,9r,10r,11r,12n,13n,14n,15n,16n,17n,18n,19n,20n,21n,22n,23n,24n,25n,26n,27n,28n,29n,30n,31n,32n,33n,34n,35n,36r,37r,38r,39r,40r,41r,42r,43r,44r,45r,46r,47r,48r,49r,50r,51r,52r,53r,54r,55r,56r,57r,58r,59r,60r,61r,62r,63r,64r,65r,66r,67r,68r,69r,70r,71r,72r,73r,74r,75r,76r,77r,78r,79r,80r,81r,82r,83r,84n,85n,86n,87n,88n,89n,90r,91r,92r,93r,94r,95r,96r,97r,98r,99r,100r,101r
0.1122373,0.5098516,0.2223064,0.2979968,0.721696,0.6451663,0.5899212,0.494902,0.5870197,0.6408933,0.4087988,0.8126323,0.4353229,0.5217121,0.664108,0.5375353,0.5302268,0.6888841,0.6093409,0.6940484,0.7105971,0.73197,0.09501306,0.015625,0.1420395,0.2519238,0.03510026,0.2353143,0.2259026,0.4998539,0.2968465,0.6477,0.8057098,0.5923474,0.6824431,0.4415485,0.4301682,0.5738903,0.603843,0.369141,0.5693979,0.5476447,0.5196539,0.4826768,0.4171159,0.5869492,0.6453733,0.102354,0.08797298,0.282981,0.3170074,0.4579244,0.54138,0.3566617,0.5632982,0.5081978,0.7617804,0.4383723,0.595243,0.2788609,0.702507,0.595979,0.2220079,0.4011286,0.01593661,0.2702429,0.6835237,0.6486583,0.2922951,0.3630783,0.3295105,0.435831,0.4926536,0.3172682,0.615397,0.7688352,0.6580063,0.5567349,0.6750416,0.3663287,0.1065908,0.6577263,0.5116943,0.5296348,0.7118213,0.4910769,0.6358911,0.466791,0.609049,0.1855833,0.09683093,0.7455844,0.7241784,0.6517999,0.691,0.7329827,0.6501061,0.5440615,0.7492756,0.7749665,0.5033139
0.09449945,0.5271668,0.2385299,0.2935919,0.7291854,0.6433923,0.5838373,0.5019222,0.594215,0.6377724,0.403566,0.7984825,0.4358985,0.5198405,0.6626108,0.5374149,0.530121,0.6829862,0.6019819,0.6943467,0.7113755,0.7316908,0.09819371,0.04715644,0.1378374,0.2906916,0.04546918,0.2323134,0.2576739,0.5016786,0.2725048,0.6463549,0.7983608,0.5959364,0.6806802,0.4395647,0.4320901,0.5778518,0.6024679,0.3762745,0.5717806,0.5512526,0.5131583,0.482655,0.4186639,0.588321,0.6472747,0.1120262,0.09440354,0.2864381,0.3151023,0.4486495,0.5322502,0.3734123,0.5563553,0.4797281,0.7508777,0.4215425,0.6156084,0.2690631,0.6815345,0.5645528,0.2053429,0.4488914,0.01925154,0.2689891,0.6942977,0.6681234,0.2840678,0.3592569,0.299376,0.4426216,0.4909365,0.3111915,0.6136525,0.7673521,0.6563258,0.5585014,0.6872413,0.3906499,0.1024149,0.6545515,0.5007477,0.5357222,0.7204775,0.4794028,0.6019694,0.4610893,0.6011789,0.2009764,0.1087602,0.7457496,0.7446745,0.6480577,0.6886117,0.7324018,0.6523048,0.5410379,0.7520685,0.7760242,0.5026108
0.1036509,0.5448895,0.2302363,0.3033115,0.7334366,0.6416081,0.5961252,0.5088681,0.5798831,0.6393963,0.3729862,0.8074181,0.434359,0.5208041,0.659871,0.5375811,0.5299969,0.6858485,0.6162747,0.6946294,0.710952,0.732996,0.1002437,0.03027344,0.1336313,0.2717744,0.02674649,0.2348803,0.2431736,0.5037849,0.2840227,0.6489925,0.8118756,0.5988376,0.6787975,0.43742,0.4312149,0.5757992,0.6050859,0.3627546,0.5673068,0.555531,0.5156744,0.4826415,0.4178419,0.5878029,0.6462494,0.1084413,0.1014063,0.2793656,0.3189349,0.4533522,0.5369448,0.3641768,0.58682,0.4692354,0.76682,0.404192,0.5740985,0.2608789,0.6935563,0.5800512,0.2398929,0.4250153,0.03741251,0.2679928,0.6707508,0.6277568,0.273943,0.3642956,0.3147498,0.4472475,0.4893089,0.3239726,0.614608,0.7703037,0.6542706,0.5611755,0.7004211,0.4179553,0.1016015,0.6625816,0.5063162,0.5231591,0.7180094,0.4853722,0.6192475,0.4721746,0.6052846,0.1555149,0.08705659,0.7469717,0.7354364,0.6553449,0.6835378,0.7331088,0.6511164,0.5384936,0.7461013,0.7733518,0.5020044
0.1306166,0.5635133,0.2466345,0.3092384,0.7162807,0.6380029,0.602284,0.4880561,0.6158741,0.6340775,0.4321552,0.814301,0.4334965,0.5188811,0.6547098,0.5375614,0.5300674,0.6763435,0.5770628,0.6938021,0.712579,0.7296014,0.09058144,0.06721099,0.123831,0.3412129,0.01072553,0.234573,0.2723123,0.5056515,0.3263139,0.6449583,0.8217229,0.5901657,0.6748406,0.4432521,0.4333896,0.5826289,0.6012179,0.3446116,0.5725338,0.5596746,0.5121825,0.4825479,0.4208194,0.5897703,0.6485775,0.0874487,0.1146863,0.2907758,0.3243634,0.4722741,0.5455523,0.4022751,0.543145,0.4569959,0.7731441,0.4621059,0.6507654,0.2525113,0.6481488,0.6101435,0.2605765,0.4988264,0.05875223,0.2603195,0.665346,0.6848655,0.2494709,0.3622459,0.2834542,0.4286245,0.4859794,0.3059745,0.6125974,0.773119,0.6522236,0.5644829,0.714397,0.4453024,0.1070784,0.6512547,0.4953379,0.5162191,0.7160637,0.4585468,0.6508451,0.4549938,0.588135,0.1108474,0.06935528,0.729516,0.7502242,0.6436943,0.6774942,0.7302168,0.6472449,0.5361747,0.7566046,0.7716029,0.5042092
0.1396924,0.6015595,0.2601406,0.3148539,0.7083577,0.6360716,0.6136729,0.4816139,0.6086418,0.6320026,0.4140226,0.8133742,0.4337486,0.5181381,0.6525916,0.5375903,0.5298356,0.6806541,0.5941662,0.6932557,0.7120172,0.7273633,0.08632468,0.1031629,0.1287605,0.308409,0.01730129,0.2307803,0.2818252,0.50726,0.3105726,0.6415848,0.817067,0.5885623,0.6768512,0.4459406,0.4330569,0.5868806,0.5998264,0.3563529,0.5739903,0.5636997,0.510899,0.4828472,0.4224,0.5889982,0.6480147,0.09716368,0.1079764,0.2986078,0.3208756,0.462802,0.5498113,0.3960775,0.5258386,0.452502,0.7698938,0.5125685,0.6357667,0.2466357,0.6678538,0.6219552,0.3080186,0.5235389,0.07945605,0.2560246,0.6469167,0.7090626,0.2614044,0.352733,0.2547941,0.4197441,0.4876213,0.3016911,0.6104417,0.7744048,0.6474063,0.5722811,0.7083123,0.4709889,0.1179151,0.649312,0.4898719,0.508791,0.7193088,0.4729869,0.6785098,0.4481759,0.5970184,0.1191029,0.07869702,0.7419727,0.7551197,0.6365382,0.6777706,0.7318237,0.648174,0.53602,0.7584027,0.7681847,0.5054936
0.1212772,0.583473,0.253681,0.3220679,0.700679,0.639945,0.6080062,0.4748496,0.6013776,0.6360819,0.428011,0.8088235,0.4345697,0.5170072,0.65733,0.5376564,0.5298613,0.6785635,0.5858664,0.6935029,0.7131073,0.7311715,0.08197383,0.0857264,0.1183833,0.32506,0.01763905,0.2378527,0.2900061,0.5111962,0.3416,0.6433023,0.8253411,0.5871238,0.6727898,0.4448012,0.4339621,0.5800869,0.5985637,0.3357006,0.5734319,0.567231,0.5114127,0.4827158,0.419558,0.5903533,0.6490648,0.09298714,0.1212128,0.2946092,0.3225994,0.4675253,0.5540845,0.3843656,0.5422753,0.4723115,0.7732558,0.4877822,0.6599027,0.2408761,0.6653156,0.6348018,0.2824096,0.4742967,0.09954054,0.2668084,0.6163946,0.6984189,0.2363629,0.3580132,0.2681904,0.4108666,0.4842092,0.2990101,0.6116008,0.7717409,0.6499447,0.5682348,0.7185031,0.5015431,0.1097887,0.6495218,0.4843794,0.5011753,0.7102793,0.4660485,0.7012854,0.4404465,0.5926929,0.09675734,0.06289642,0.736576,0.7564858,0.6400738,0.6718556,0.7328784,0.649105,0.5368031,0.7545175,0.7698998,0.5068704
0.1493159,0.6406605,0.2654881,0.3290722,0.6938228,0.6341733,0.625185,0.456012,0.6233665,0.6247306,0.4189489,0.7956598,0.437378,0.5130709,0.6517826,0.5375278,0.5295211,0.6742391,0.5587291,0.6925212,0.7144189,0.7250328,0.07753454,0.1221206,0.1072281,0.3631198,0.04059494,0.2123104,0.2965053,0.5124623,0.3751564,0.6395143,0.8291772,0.583937,0.670661,0.4483362,0.4334119,0.5849229,0.5971609,0.3508294,0.5745252,0.5715734,0.5111786,0.4819178,0.4241214,0.5926956,0.6493581,0.08229458,0.1308156,0.3137026,0.3263522,0.4772857,0.5619466,0.4131905,0.4770609,0.4168115,0.7532281,0.5389647,0.6818837,0.2325356,0.6345064,0.669575,0.3345328,0.5472827,0.1155771,0.2438167,0.6167027,0.7171826,0.2223277,0.3482618,0.2423896,0.4003883,0.4824264,0.2993023,0.6079445,0.7757142,0.6419337,0.5845338,0.7204989,0.5293396,0.1582496,0.6645599,0.4789887,0.4926498,0.6930042,0.4503374,0.6657498,0.4327237,0.5739841,0.09275384,0.04747578,0.7212334,0.745904,0.6300612,0.6669705,0.7245348,0.6463758,0.5362855,0.7597782,0.7667249,0.5086288
0.1664799,0.6217973,0.2667843,0.3361679,0.684988,0.6322349,0.6193227,0.4683024,0.6308199,0.6273906,0.4235944,0.7870456,0.440982,0.5151781,0.6529884,0.5374513,0.5294945,0.6695676,0.5679696,0.6929145,0.7141386,0.7214293,0.06682232,0.1403798,0.1009828,0.3543816,0.05243968,0.2243777,0.299077,0.5087537,0.3923679,0.6373017,0.8295729,0.5822792,0.6660195,0.4472573,0.4338097,0.5891472,0.5941529,0.3309638,0.5750701,0.5721326,0.5091138,0.4823343,0.4253375,0.5937216,0.6491432,0.07750071,0.1359322,0.3070914,0.3286923,0.4871536,0.5657098,0.4237913,0.4955965,0.4382211,0.7398573,0.5919628,0.6720726,0.2352053,0.6357059,0.6463979,0.3921492,0.5693852,0.1405746,0.2504558,0.6133454,0.7237882,0.2077978,0.3408975,0.2330367,0.3899902,0.478616,0.2984214,0.6092303,0.7768912,0.6448871,0.5762831,0.718181,0.5564428,0.2256357,0.6579648,0.468771,0.4751992,0.7043433,0.4411494,0.6905996,0.4145504,0.5833674,0.0872819,0.04213813,0.7090348,0.7524413,0.628783,0.6581449,0.7276379,0.6456746,0.5371867,0.7608182,0.7654641,0.5115409
0.1572127,0.6598164,0.2693606,0.3435866,0.6790907,0.6303072,0.6307662,0.4620769,0.6381862,0.6298114,0.4363121,0.8027738,0.4351147,0.5123729,0.6517823,0.5375568,0.5296288,0.6720111,0.5491354,0.6930594,0.7136323,0.7227197,0.07213973,0.1591072,0.1134164,0.3692594,0.02791436,0.2185169,0.2988719,0.509927,0.358372,0.6352336,0.8278629,0.585992,0.6684729,0.4495254,0.4332655,0.5915173,0.5955949,0.3401267,0.5756969,0.5695081,0.5104362,0.4814222,0.4269954,0.5914785,0.6494685,0.07205954,0.1258748,0.3024643,0.3312517,0.4823129,0.5581254,0.4176291,0.5121823,0.4475264,0.7626964,0.5675635,0.6775868,0.2288313,0.6184427,0.6575735,0.3627625,0.591494,0.1301693,0.2346536,0.5688836,0.7238747,0.192259,0.3437923,0.225083,0.3795137,0.4804628,0.3019973,0.6064975,0.7779388,0.6388905,0.5804844,0.7205431,0.5826156,0.1413148,0.652606,0.4737656,0.4841469,0.6967372,0.4317308,0.7081815,0.4237631,0.578768,0.1028664,0.05552522,0.6931616,0.7559327,0.6326435,0.6640071,0.721086,0.6450819,0.538279,0.7617242,0.7641412,0.5103772
0.1727246,0.694079,0.2685177,0.3501215,0.6603771,0.6284444,0.6361989,0.4502324,0.6453635,0.6185862,0.4403599,0.7810519,0.462131,0.5104949,0.6580364,0.537583,0.5293722,0.6672263,0.5303041,0.6923758,0.7147722,0.7196103,0.05610721,0.1936988,0.08944547,0.3723632,0.08075853,0.1959067,0.2883988,0.5135958,0.4269078,0.6327584,0.8281189,0.5806783,0.6635,0.4506365,0.4332814,0.5944476,0.5925682,0.3267191,0.5761667,0.5722976,0.506812,0.4777826,0.4337493,0.597304,0.6469594,0.05712578,0.1464241,0.3238941,0.3349214,0.4920026,0.5728018,0.432305,0.4411204,0.4105459,0.6966105,0.6617599,0.6841442,0.2402138,0.5962514,0.6808853,0.4216294,0.6121805,0.1493301,0.2272148,0.5652004,0.7249036,0.1760958,0.3431419,0.2159243,0.3622109,0.4752593,0.3180239,0.6035575,0.7787786,0.6282142,0.5972558,0.7125905,0.6519085,0.128071,0.676918,0.4596315,0.465499,0.6867978,0.4109794,0.7118876,0.4045617,0.5647799,0.06959978,0.02970199,0.7131653,0.7127607,0.6298857,0.6475165,0.7128054,0.6441251,0.5392607,0.7624093,0.7623928,0.5109666
0.1792923,0.7111306,0.2640518,0.3575089,0.6665542,0.6246486,0.6472562,0.4450588,0.6582051,0.6152653,0.4484701,0.7788048,0.4534239,0.5112161,0.655059,0.53765,0.529141,0.6646512,0.5399269,0.6919031,0.7155069,0.7193539,0.05071136,0.210753,0.09539871,0.3709132,0.06595548,0.2062514,0.2956588,0.5163605,0.4099188,0.6304271,0.8216445,0.5793694,0.6610055,0.4511609,0.4349613,0.5975858,0.5890707,0.3222161,0.5762098,0.5724174,0.5040789,0.4805789,0.4289368,0.595134,0.6489487,0.05346736,0.1520326,0.3287813,0.3380967,0.4968484,0.5693606,0.4329974,0.4644701,0.4060734,0.7181979,0.6418712,0.6827313,0.2313577,0.5745847,0.6911227,0.4508052,0.6309686,0.1602801,0.2152311,0.5145703,0.7145498,0.1587879,0.3480032,0.2112347,0.370024,0.4769601,0.3058688,0.6020665,0.7795936,0.6319484,0.5888302,0.6948699,0.6310523,0.2808574,0.6753703,0.4561741,0.4559217,0.6912315,0.4214311,0.7134099,0.394155,0.5600424,0.08297981,0.03288747,0.668964,0.7377625,0.6318978,0.6506025,0.717097,0.6437079,0.5406753,0.7627888,0.7608743,0.5153558
0.1777119,0.6770245,0.2728444,0.3659561,0.6721758,0.6265941,0.6417974,0.4407516,0.6519523,0.6219451,0.4527301,0.7786981,0.4463226,0.5117137,0.6615126,0.5374465,0.5292638,0.6621689,0.5212255,0.6921164,0.7151277,0.7191588,0.06241411,0.1770903,0.08426778,0.3661877,0.09701081,0.2004186,0.2771719,0.5149924,0.4449959,0.6277283,0.8248922,0.5798495,0.6582525,0.4524712,0.4338397,0.6005914,0.5909669,0.3181861,0.5766029,0.5729239,0.501214,0.479286,0.4313681,0.596347,0.6482019,0.06503404,0.1411105,0.3190002,0.3413348,0.5016448,0.5761827,0.4293438,0.4253201,0.4187597,0.718239,0.6172844,0.6842129,0.2503627,0.5864211,0.6999571,0.4765933,0.6488498,0.1560177,0.2001349,0.5501068,0.7213265,0.1397704,0.3403256,0.2120747,0.3551588,0.4736697,0.3112356,0.6050489,0.7802756,0.6354722,0.5930653,0.704096,0.6078625,0.3098145,0.6708061,0.4639892,0.44519,0.6889231,0.3999076,0.7118215,0.3612403,0.5694036,0.07765169,0.02489516,0.6543941,0.7288916,0.6347395,0.6547017,0.7101076,0.6445406,0.54207,0.7629863,0.7594845,0.512787
0.1779984,0.7258796,0.2556571,0.3875507,0.6494837,0.6226608,0.6576284,0.4374629,0.6700949,0.6071383,0.4569862,0.7703342,0.4724576,0.5097674,0.6654555,0.5374343,0.5288711,0.6596023,0.4988976,0.6912156,0.7158259,0.7191678,0.03034227,0.226494,0.07780735,0.3529293,0.1132776,0.1919611,0.2619949,0.5192058,0.4987341,0.62219,0.8113421,0.5805825,0.6503632,0.4533117,0.4364404,0.6061524,0.5827066,0.3070513,0.5768534,0.5745221,0.4967841,0.4755589,0.4360153,0.5981135,0.6441234,0.03618639,0.1584907,0.3342978,0.3446779,0.5108174,0.579491,0.4381548,0.417165,0.4105362,0.6879633,0.7172006,0.6614161,0.2673661,0.5392076,0.7122204,0.4990631,0.6907226,0.1635673,0.1850275,0.5054922,0.692777,0.1177158,0.3563047,0.2092804,0.3450171,0.4722961,0.3244552,0.5988219,0.7810201,0.6160152,0.6110083,0.6791741,0.6708193,0.2011172,0.6654031,0.452871,0.4066878,0.685075,0.3646244,0.7019191,0.3835692,0.5507021,0.05467169,0.01829263,0.6513273,0.7164966,0.6383239,0.6436239,0.7066621,0.6433535,0.545882,0.7610372,0.7579893,0.5219895
0.1799985,0.7412347,0.2474998,0.372044,0.6546194,0.6205137,0.6525511,0.4340018,0.6755696,0.6113737,0.4613402,0.7724785,0.4843447,0.5092337,0.6700482,0.5372307,0.5289901,0.6569161,0.5132481,0.6917108,0.7161834,0.7191453,0.0384992,0.2385376,0.06758992,0.3470807,0.1443235,0.1849929,0.2217624,0.5207176,0.4807781,0.619189,0.8169547,0.5830193,0.653057,0.4533587,0.4383845,0.6091992,0.584933,0.3041963,0.5771806,0.5796152,0.4989428,0.4715259,0.4387062,0.5985829,0.6457695,0.04278665,0.1638485,0.3401475,0.3490423,0.5153356,0.58537,0.4393803,0.4113383,0.4075949,0.6780812,0.6823921,0.6713356,0.2901151,0.5434465,0.7102151,0.5187882,0.6793245,0.162837,0.1670459,0.4778135,0.7042224,0.09757626,0.3585933,0.2056386,0.3458594,0.4697065,0.3320002,0.5972233,0.7808855,0.6242867,0.6062956,0.6780975,0.6862092,0.1781987,0.6531382,0.4537525,0.4332392,0.6826985,0.3882987,0.6902882,0.3277061,0.5456068,0.05752194,0.01356245,0.6092544,0.7065499,0.6355622,0.6435392,0.7037199,0.6411757,0.5483863,0.7627679,0.7551373,0.5196711
0.1792674,0.7555147,0.2608037,0.3807586,0.6447723,0.6183475,0.6628515,0.4350449,0.6644581,0.6027216,0.4654522,0.7697029,0.4972278,0.5085611,0.6754398,0.5373341,0.5290179,0.651112,0.5056074,0.6914141,0.7164662,0.7190982,0.04540622,0.2456148,0.07248387,0.3601204,0.1296594,0.188319,0.2428851,0.5177681,0.4626941,0.6251195,0.8128949,0.5868444,0.6556612,0.4544636,0.4403461,0.6033316,0.5870101,0.3140481,0.5770357,0.5768155,0.4948778,0.4735758,0.4413018,0.5992775,0.6424252,0.04672089,0.1694354,0.3461353,0.3536571,0.5064098,0.5824558,0.4360958,0.3984177,0.4161173,0.6725202,0.7007353,0.6785898,0.2711974,0.5552723,0.7062173,0.5338253,0.6654357,0.1636507,0.1483893,0.4957228,0.6691284,0.07376563,0.3545984,0.2057407,0.3507212,0.4710358,0.3392167,0.6004451,0.7811653,0.6202464,0.6016705,0.6559683,0.6981063,0.2502742,0.6708038,0.4525712,0.4205117,0.6768589,0.3760981,0.7079402,0.3719749,0.5554259,0.06491341,0.02064685,0.6152911,0.6709205,0.6372517,0.6446579,0.7008282,0.641759,0.5438934,0.7620003,0.7565748,0.5166659
0.1760608,0.7682764,0.2394849,0.3942371,0.6404812,0.6160586,0.6679636,0.4375082,0.6807802,0.5871885,0.4699357,0.7622565,0.5269996,0.5079555,0.6815867,0.536923,0.5288477,0.6540167,0.4896343,0.6905685,0.717019,0.719004,0.02583626,0.2485169,0.06183654,0.3446314,0.1670254,0.1780336,0.1786335,0.5221014,0.5163961,0.6090005,0.8086449,0.5919317,0.6477547,0.4561328,0.4424275,0.6194007,0.5755022,0.3102863,0.577251,0.5827401,0.4928569,0.4695278,0.443226,0.6005323,0.6405069,0.032764,0.1831738,0.3559801,0.3584554,0.5279058,0.5882221,0.450495,0.3832378,0.4180614,0.6262749,0.7313117,0.6481477,0.33147,0.527676,0.7070482,0.5514684,0.7061733,0.160245,0.08516555,0.4651929,0.6787082,0.05143551,0.361954,0.2382866,0.3436692,0.4652663,0.3456148,0.5936535,0.7783241,0.6034395,0.6156471,0.6242362,0.7091568,0.4085463,0.6392616,0.4546365,0.3757291,0.6697756,0.3282361,0.6964335,0.3169816,0.5400642,0.05433761,0.02119951,0.5910298,0.6644112,0.6292524,0.6449245,0.6986833,0.6421958,0.5513721,0.7557467,0.7512937,0.5252287
0.1736109,0.7926465,0.2445765,0.4003696,0.6364592,0.6137389,0.6729608,0.4340082,0.6899452,0.59795,0.444499,0.7540576,0.5120706,0.5071958,0.6967952,0.5371394,0.5287049,0.6481773,0.4868426,0.6909183,0.7167585,0.7190679,0.01804165,0.2522999,0.05430579,0.3396023,0.1573671,0.1797819,0.1997111,0.5250689,0.5341067,0.6160392,0.8049142,0.606186,0.6450305,0.4595229,0.4443385,0.616016,0.5804688,0.3017063,0.5771899,0.5853746,0.4896382,0.4670928,0.4457381,0.6029571,0.6365205,0.02902708,0.1760394,0.3606569,0.3632521,0.5197334,0.590876,0.4452029,0.3900518,0.4207813,0.6628684,0.7579455,0.6275671,0.3556268,0.519537,0.7093883,0.5445708,0.7103431,0.1486999,0.128257,0.45674,0.6544313,0.01326023,0.3531024,0.2232121,0.3478411,0.4683502,0.3517112,0.5954,0.7797053,0.6078581,0.6246691,0.6246743,0.7194523,0.374196,0.6243342,0.4615671,0.3601979,0.6529672,0.352109,0.6801582,0.3502945,0.5276474,0.05095876,0.01747951,0.5627644,0.68655,0.6050621,0.6458242,0.6953829,0.6426705,0.55819,0.7593852,0.7525204,0.5288157
0.1745249,0.7808073,0.2390663,0.3991948,0.6328656,0.6110814,0.6779674,0.4351592,0.68561,0.5927867,0.4845496,0.7455952,0.5434234,0.5074275,0.688314,0.5370358,0.528824,0.6449559,0.4935781,0.6902398,0.7172778,0.7190036,0.01657102,0.2507871,0.04778113,0.3437814,0.173824,0.1820305,0.159947,0.5235481,0.5501254,0.6007903,0.8030889,0.5986663,0.6421648,0.4576024,0.4464089,0.6130106,0.5779254,0.3024642,0.5767602,0.5875945,0.4912427,0.4682121,0.4475461,0.6019156,0.6386167,0.02410696,0.1892484,0.351453,0.3686837,0.523903,0.5941603,0.4586175,0.3889007,0.4214973,0.6459376,0.7464774,0.6222761,0.309939,0.5133579,0.711337,0.556558,0.6996732,0.1562908,0.1073317,0.4464016,0.6290587,0.02716442,0.3571194,0.2142057,0.345008,0.4669022,0.3571413,0.5920415,0.7757292,0.6119648,0.6202368,0.6227105,0.7147269,0.3411521,0.6088674,0.4576187,0.3912669,0.6614133,0.339988,0.6833698,0.3386327,0.534078,0.04991168,0.02576464,0.5685192,0.6569702,0.6188593,0.6467417,0.6924939,0.6430809,0.55459,0.7577492,0.7537491,0.532651
0.1725395,0.8025939,0.2394532,0.400961,0.6294383,0.6082858,0.6828231,0.4488135,0.7005891,0.5748047,0.4795445,0.7383353,0.5604968,0.5067222,0.7140379,0.5368102,0.5287813,0.641816,0.4845066,0.6897907,0.7175626,0.7189016,0.01158575,0.2381324,0.03017088,0.3343574,0.1776715,0.1761224,0.1435937,0.5283236,0.5810629,0.6049696,0.79457,0.6148213,0.6392063,0.4612658,0.4485783,0.6253927,0.5729113,0.3010412,0.5755393,0.5894721,0.4877074,0.4658947,0.4489459,0.6040943,0.6344665,0.02058035,0.2012036,0.3657177,0.3800592,0.5316184,0.6001819,0.4732235,0.3672638,0.4220403,0.6188617,0.7669074,0.6139452,0.3782934,0.5059903,0.7027252,0.5615354,0.7092354,0.1373599,0.06216915,0.4294019,0.5848051,0.03640398,0.347422,0.2567875,0.3662313,0.4622881,0.3708029,0.58852,0.7720258,0.5994553,0.6334674,0.5746402,0.7221625,0.439964,0.58079,0.4710795,0.3418102,0.6371924,0.3045146,0.6798105,0.3051706,0.5051114,0.06512151,0.04918994,0.5577987,0.6364825,0.5887656,0.6467463,0.687232,0.6399442,0.5618314,0.7511101,0.7487444,0.54119
0.1723289,0.8110865,0.2391887,0.3972775,0.6226608,0.6052886,0.6875544,0.4448332,0.6938674,0.5681069,0.4747147,0.7242635,0.5956098,0.5062252,0.7239094,0.5366544,0.528662,0.6385099,0.4837487,0.6892884,0.7179803,0.7182273,0.01236229,0.2431972,0.02199841,0.3393843,0.1763502,0.1747643,0.1302036,0.5265988,0.5957295,0.6126292,0.7992547,0.6347879,0.6360893,0.4620277,0.4505979,0.6226355,0.5670881,0.3019682,0.5760195,0.5929396,0.4847874,0.4634241,0.4512199,0.6052293,0.6330851,0.01118793,0.2054112,0.3742004,0.37645,0.5391874,0.5972566,0.4786857,0.3683623,0.4219271,0.5962244,0.7758479,0.5908747,0.4083885,0.5000288,0.6881708,0.5668554,0.7129486,0.12362,0.03991232,0.4341855,0.6093659,0.02452368,0.3374583,0.2802898,0.3513835,0.4637951,0.3664719,0.5902134,0.763218,0.5908949,0.6291457,0.5547982,0.721388,0.5001135,0.5944338,0.4661337,0.3274236,0.6294533,0.2924969,0.6769012,0.2823146,0.5129846,0.07545407,0.03663655,0.5439529,0.6171172,0.5705466,0.6435803,0.6897674,0.640551,0.5653085,0.7490739,0.7501113,0.5367149
0.1772323,0.8170977,0.2387134,0.405062,0.6258982,0.6020264,0.6921467,0.4405923,0.6975533,0.5811919,0.4898686,0.7315055,0.5777448,0.5049121,0.7048222,0.5365968,0.5286379,0.6348017,0.4843896,0.6888595,0.717818,0.7187061,0.01394169,0.2297637,0.03963208,0.3392027,0.1787303,0.173226,0.1200616,0.5301877,0.5655668,0.5964899,0.7892078,0.6244428,0.6327636,0.4633834,0.4525859,0.6281651,0.5698718,0.3036261,0.5764897,0.5910695,0.4864326,0.4646051,0.4501968,0.6063124,0.6317167,0.01354045,0.1952399,0.3701339,0.3729408,0.5355079,0.6033463,0.4671941,0.3733273,0.4210034,0.5797071,0.7799409,0.5904286,0.4347722,0.4935977,0.6994726,0.5700247,0.7102109,0.1210039,0.01718896,0.4184251,0.640912,0.04986688,0.3291541,0.3084099,0.3571604,0.4606916,0.3621723,0.5867187,0.7677391,0.5952147,0.6377135,0.5776637,0.718191,0.4706856,0.5677541,0.475785,0.3117913,0.6448377,0.3159133,0.6797054,0.2936359,0.5205961,0.05763115,0.06306347,0.534988,0.6225114,0.5538229,0.6382464,0.6852634,0.6392459,0.5688986,0.7532726,0.7474649,0.5457039
0.1723847,0.8207625,0.2379581,0.3798557,0.6193866,0.5954641,0.7051873,0.4535708,0.7030693,0.5611969,0.495477,0.7183219,0.6317707,0.5038474,0.7438409,0.5363885,0.5286331,0.6276129,0.4843563,0.6885132,0.7183557,0.717471,0.01135451,0.218953,0.01513869,0.3166481,0.1729676,0.1681331,0.1039248,0.5319641,0.6198134,0.591763,0.7844384,0.6457856,0.6289639,0.4647231,0.4545918,0.6308594,0.5640065,0.3081348,0.5746413,0.5949728,0.4831571,0.4572412,0.452701,0.6083489,0.6299573,0.01134663,0.2134269,0.3784839,0.3959025,0.54301,0.6119503,0.4799045,0.364174,0.4209262,0.5492296,0.7863009,0.5424629,0.4908553,0.4829367,0.6859223,0.5738238,0.7037306,0.09691306,0.05078242,0.4013258,0.556951,0.05659588,0.3184134,0.3701427,0.3926723,0.4558636,0.3793251,0.5829531,0.7583563,0.582553,0.6421426,0.5275894,0.7032914,0.5466625,0.5495377,0.4846132,0.2873755,0.6159865,0.2712219,0.6750181,0.2537017,0.4870597,0.08890608,0.08175977,0.5300882,0.6109515,0.5228101,0.6294959,0.6799558,0.636005,0.5722452,0.7466269,0.7456895,0.5502507
